"","주요증상","주소","질문제목","질문내용","답변내용"
"1687","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000384750","겨드랑이 절개 수술 흉터 질문드립니다","4/23일에 가슴확대 수술을 겨드랑이 절개로 수술했는데요, 아직 2주밖에 되지 않았지만, 한쪽만 너무 붓고 흉이 심해서 질문드립니다.원래 겨드랑이에 주름이 심하고, 원래도 겨드랑이 쪽이 희지 않고 검은 편이라 수술을 해도 크게 티가 안날거라고 생각해서 진행을 하였는데,  현재 오른쪽은 너무나도 괜찮지만, 왼쪽이 너무 심하게 붓고, 어제 샤워할 때 잘못건드렸는지 따끔거리더니 오늘 일어나보니 빨간 줄까지 생긴 상태인데요..현재 시카케어와 더마틱스 연고를 바르는 상태인데,사진보다 제가 보기엔 더 부은 상태이거든요 ㅠㅠ경과를 지켜보고 치료를 받는게 나을지 2주밖에 되지 않았지만 빠르게 치료를 받는게 나을지 하여 여쭙습니다.현재 따갑거나 간지러운 상태는 아니구요~!그리고 흉터 수술 혹은 시술, 레이저 가격은 어느정도 되는지도 여쭙습니다..물론 사람마다 흉터마다 달라지겠지만 대략적인 가격이라도 알면 좋을 듯 해서요 ㅠㅠ부탁드립니다~!","안녕하세요, 하이닥 성형외과 상담의 이민철 입니다. 수술 받고 과정을 겪고 하느라 수고하셨고, 지금도 염려가 많으시겠습니다. 일반적으로 우리가 양쪽을 수술한 경우, 한쪽이 더 붓고 그럴수 있습니다.  부기 정도에 따라 회복과정도 다를수 있고요. 다른 증상이 동반되지 않았다면, 흔히 있는 절개 상처의 가벼운 염증일 수 있습니다. 그런데 2주차에 가벼운 염증이 있는 경우가 흔히 있으니 미리 걱정하실 필요가 없겠고요.  그럴 경우 항생제 연고 도포로 호전될 수 있겠는데,정확한 것은 수술한 병원의 체크를 받아보시는게 좋을 것입니다. 또한 염증 보다 가능성이 높은 것은 그냥 흉터의 자연적 성숙과정일 가능성입니다.  절개상처가 아물고 실밥은 뽑은 후, 사진처럼 붉게 부풀어 오르고, 간지럽고 하는 증상이 있고그것이 수주에서 수개월 심하게는 1년이상 지속되다가 서서히 부드러워지고 튀어오른것이 가라앉고 하는 것이 흉터의 자연적 성숙과정입니다.  이러한 흉터의 성숙과정은 좌우가 다르게 나타날 수 있습니다.  흉터관리는 시간과의 싸움입니다.  과형성흉터가 생기는 것에 스트레스 받지 마시고,하던대로 꾸준히 흉터연고, 젤시트로 관리하다 보면 서서히 (수개월~1년 이상 걸릴수 있음) 좋아질 것입니다.  개개인의 살성에 따라 다릅니다. 레이저 시술은, 수술 3주차 정도 지난 이후부터 병행을 하면 최종적인 흉터의 개선을 가져올 수는 있는데 비용은 병원마다 다릅니다.  흉터관리 레이저의 종류도 아주 많고요.  수십만원~그이상 정도의 비용이 들 것입니다. 일반적으로 겨드랑이 절개 가슴성형 후에 레이저 치료를 하는 것이 필수인 것은 아닙니다.  염려가 된다면 비용을 쓰면서 레이저 치료를 하시는게 도움은 될 것입니다.  흉터연고로 잘 관리하다 보면 지금보다 더 나은 결과를 얻을 것입니다. 결론은, 아마도 흉터의 자연적 성숙과정이겠지만, 혹시나 염증이 생긴 것인지 확인을 위해 수술한 병원의 체크를 받아보시기 바랍니다. 답변이 되셨길 바라며, 좋은 결과얻으세요. "
"1688","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000272198","남자 가슴 운동하는 법 알려줘","남자 가슴 운동하는 법 알려주세요.","안녕하세요, 하이닥 운동상담사 박은경 입니다. 가슴 부위에는 가슴 전면에 대흉근과 소흉근이 있으며, 옆쪽으로는 전거근이 있습니다.  따라서, 가슴 운동을 하시려면 이 부위 모두의 운동을 실시하시는 것이 좋으며 가능하다면 복부의 운동을 같이 실시해주시는 것을 권장합니다.  또한, 가슴 부위의 스트레칭과 근력훈련 및 평상시에도 가슴을 되도록 펴시고 철봉에서 턱걸이 운동을 실시하시고, 그 이외에 다음의 운동들을 실시해주시기를 바랍니다. * 근력운동 이전에 모서리에서 가슴 늘리기 - 10회 5세트1.  팔굽혀펴기 - 10회 3세트**체력이 좋은 편에 해당이 된다면 다리를 소파나 의자 위에 올려놓고 실시하시면 더욱 효과적입니다. 2.  체스트 프레스-10회 3세트 (아령 3-5kg)3.  펙덱(버터)프라이 - 10회 3세트 (아령 3-5kg)4.  케이블 크로스 오버 - 10회 3세트 (아령 3-5kg)5.  벤치 프레스 -10회 3세트 (아령 3-5kg)제 답변이 조금이나마 도움이 되셨기를 바랍니다.  감사합니다. "
"1689","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000045289","목부터 가슴까지 간질간질해요","11월 초부터 지금(20일)까지 20일동안 목부터 가슴까지 간질간질한 증상이 없어지질 않아요. 11월초부터 이비인후과 약을 계속 먹었는데도 차도가 없어서 어제부터는 안먹고 있구요. 초반에 콧물 가래등도 같이 있었지만 그건 약을 먹어서인지 지금은 거의 없구요.. 간질간질한 증상이 계속되네요. 목은 아래목에서 가슴까지고 가슴부분이 더 간질거리구요. 숨을 내쉴때 간질거리고 ..도대체 원인이 뭔지 또 어떻게 치료를 받아야하는지 정말 궁금합니다. 그리고 아예 약을 안먹고 놔두면 저절로 낫기도 하는지요?? 평소 기관지가 안좋아서 목이 잘 잠기고 환절기마다 목감기가 잘 나타납니다.정말 어느병원으로 가봐야하는지도 이제는 모르겠고 어떻게 해야될지 도통 모르겠어요. 답변 꼭 부탁드립니다. 이비인후과를 가야되는지 내과로 가야되는지도 알려주세요.","20일 이상 목부터 가슴까지 간질거리는 증상이 지속된다면 호흡기내과에 가셔서 진료와 필요한 검사를 받아 보시기 바랍니다.  평소에도 기관지가 안좋은 증상이 있었다면 호흡기내과 진료가 필요하다고 판단됩니다. "
"1690","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000069993","가슴 여드름 흉터","얼굴과 가슴에 여드름 흉터가 심하게 있습니다.얼굴은 파인 것처럼 흉터가 남아있으며,가슴에는 빨갛게 부어 오른듯한 흉터입니다.레이져 수술을 할 의향이 있으며 시간과 비용을 알고 싶네요.그럼 답변 부탁드리겠습니다.","안녕하세요.  하이닥 성형외과 상담의 정기환입니다. 
얼굴과 가슴의 여드름 흉에 대해 문의 주셨군요. 
얼굴은 여러 가지 종류의 함몰 흉터가 예상되므로수 차례의프락셔널 레이저 등으로 피부의 콜라겐 등의 증가와 피하의 흉조직의 감소를 유도하고 나머지는 섭시전과 펀치 익시전 등으로 교정하시면 됩니다.  예전에는 박피로 피부를 재생시키기도 했으나무리한 박피로 피부의 민감도 증가나색소 침착 등의 합병증이 발생 되므로 주의를 요합니다. 가슴은 생긴지 4개월 이내면 트리암 주사요법과 실리콘 시트 요법이 좋고요. 6개월 이상의 경우 트리암 주사 요법 과 실리콘 시트 요법 그리고 리자벤 약물 요법 이나 켈로코드, 컨트라 투벡스 나 스카리드 겔 요법 이 좋다고 알려져 있습니다. 하이닥정책상 가격이나 병원명칭을 알려 드릴 수 없는 점 양해해 주시기 바랍니다. 
수술에 대한 보다 자세한 사항은 병원으로 문의 주시기 바랍니다. 
오늘도 편안하고 좋은 하루 되시길 바랍니다. 감사합니다. "
"1691","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000335092","25세 163/62 여저번달부터 왼쪽가슴이 찌릿하더 ...","25세 163/62 여저번달부터 왼쪽가슴이 찌릿하더니 겨드랑이잇난부분부터 가슴까지 찌릿하며 욱신거리는 현상이있는데 무슨문제가있는걸까요. ㅜㅜ 부인과 가서 검사를 받아야하는지 내과를 가봐야할지모르겠습ㄴㅣ다 오른쪽은 안그러는데 왼쪽가슴이 쩨릿하네요 3달전에위내시걍했을때 위출혈이잇었다했는데 그때 아핐던 느낌과 달라 걱정됩니다. ㅜㅜ","안녕하세요, 하이닥 외과 상담의 이이호 입니다. 유방의 멍울이나 통증의 경우 유방의 실질을 이루고 있는 유선이 호르몬에 반응하여 나타나는 경우가 대부분입니다.  보통 생리전후로 나타나며 몸상태에 따라 그 통증 양상이나 기간이 변할 수 있습니다. 가까운 병원외과에서 유방초음파 등 검사 및 진료 받으시길 바랍니다. 질문에 답변이 도움이 되었으면 합니다.  감사합니다. "
"1692","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000427567","가슴의 흔들림이 어느정도 필요하나요?","가슴을 꽉 잡아주는 것보다는 어느정도 가슴에 흔들림이 있는것이 가슴탄력에 더 도움이 되나요?","안녕하세요, 하이닥 성형외과 상담의 서병철 입니다. 가슴의 탄력을 위한다고 너무 꽉조이는 브라나 스포츠 의류는 건강상 도움이 안됩니다. 움직이거나 운동할 때 압박되지 않을 정도의 의류나 브라를 착용하시기 바랍니다. "
"1693","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000224473","나이40키178몸무게 94 갑자기 심박수가 한달전 ...","나이40키178몸무게 94 갑자기 심박수가 한달전에는 78이었는데지금120대입니다식은땀이나고 어지럽고 왼쪽 가슴이 아픕니다큰병원 가야될지","안녕하세요, 하이닥 내과상담의 서종필 입니다. 왼쪽 가슴의 통증이 동반되고 심박수가 빨라졌다면 빨리 순화기 내과에 내원하셔서 심장검사를 받아보시길 권유합니다. "
"1694","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000405298","가슴이 계속 빠르게 두근거리는 느낌이나고 심신이 안정되지 않아요","심박수는 정상으로 나오는데요가슴이 계속 빠르게 두근거리는 느낌이나고심신이 안정되지 않아요심장부근이 계속 신경쓰이고 숨이 가쁜 느낌이에요ㅠㅠ심박수가 정상이라면 크게 신경쓸 필요없을까요?","안녕하세요, 하이닥 내과 상담의 이동건 입니다. 심박수는 보통 60-100회 정도가 정상입니다. 숨이 가쁜 느낌이 드는 건 심리적인 원인도 많이 차지하나 기질적인 원인을 되도록 밝히는 것이 중요합니다. 갑상선기능검사, 심장초음파 등의 검사 후 특별한 이상이 없으면 걱정 안 하셔도 됩니다. "
"1695","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000373260","심장이 두근거리고 가슴이 답답한 증상이 가끔씩 나타납니다","심장이 두근거리고 가슴이 답답한 증상이 가끔씩 나타납니다. 이런 증상이 있을때 천천히 호흡취하며 안정을 취하면 완화되곤 하는데 원인이 무엇일까요?","안녕하세요, 하이닥 내과 상담의 김무웅 입니다. 가장 흔한 이유로 아래와 같은 원인이 있을 수 있습니다.  1.  부정맥2.  갑상선항진증3.  과흐홉증후군스트레스나 특별한 이벤트 등 뒤에 발생한 상기 증상이라면 과호흡증후군 가능성이 있으나지속 두근거림, 불편감이 지속되면 심전도/갑상선 기능검사를 우선적으로 검사 해보는게 좋겠습니다. 감사합니다. "
"1696","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000321885","아침에 일어나면 심장이 빨리 뛰고 가슴이 답답하고  요 ...","아침에 일어나면 심장이 빨리 뛰고 가슴이 답답하고  요즘들어 이런 증상들이 자주 옵니다~~홍삼을 먹고 있는데 계속 먹어도 될런지요? 갱년기 증상인가요?나이는 43세 입니다","안녕하세요, 하이닥 한방과 상담의 김현주 입니다. 갱년기에 많이 나타나는 증상은 안면홍조, 상열감이지만 심장이 빨리 뛰거나 답답함을 호소하는 경우도 있습니다. 다만 지금 말씀해주신 증상만으로 갱년기증후군인지를 판단하기는 어려우며 우선 심장에 이상은 없는지 심전도 검사를 해보시는 것이 좋을 것 같습니다.  심장이 빨리 뛰고 답답함을 느끼신다면 홍삼은 드시지 않는 것이 좋습니다. 답변이 도움이 되셨기를 바랍니다. "
"1697","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000308182","45세 남  이구요 한달전쯤부터 가운데 가슴이 이유없이 ...","45세 남  이구요 한달전쯤부터 가운데 가슴이 이유없이 두근거립니다.  앉거나 누워  있어도 증세는 똑같습니다. 되게 신경쓰입니다. 검사 해봐야 될까요?","안녕하세요, 하이닥 한방과 상담의 변기원 입니다. 자율신경계의 조절 능력검사와 장내세균총 검사를 해봐야 됩니다. 우리 뇌에서는 자율신경계가 있어서 몸이 자동으로 조절 되는 것이 많이 있습니다.  추위를 느끼면 옷을 입는다든지 더우면 옷을 벗는다든지 맛 있는 음식을 보면 침이 나오는 것, 내가 잠을 자더라도 혈압 맥박 체온을 자동으로 조절되는 것이 바로 자율신경계에서 자동으로 조절하는 일 입니다. 자율신경계에는 교감 신경과 부교감 신경이 있어서 시소처럼 움직이는데 교감신경이 흥분이 되면 불안 초조 불면 두통 어지럼증이 오게되고 반대로 부교감신경의 기능은 떨어져서 소화가 잘 되지 않고 소변을 자주보게 됩니다. 그러므로 자율신경계의 조절 능력 검사를 받아 보고 조절능력이 떨어진다면 치료를 해야 됩니다.  장과 뇌는 연관성이 깊어서 유전적으로 장이 좋지 않을때에 자율신경계에 영양을 많이 주게 됩니다. 따라서 장이 좋은지 좋지 않은지 장내세균총 검사를 통하여 장의 상태도 같이 점검해야 됩니다.  우선 카페인이 들어 있는 음식을 금하고 뇌를 안정시키는 호르몬이 밤 10시부터 새벽 2시까지 나오므로 늦어도 잠은 밤 11시 이전에는 자는 것이 좋습니다. 모든 병이 원인을 찿아야 치료가 되기 때문에 원인을 찿는 것이 아주 중요합니다. 감사합니다. "
"1698","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000300539","잠을 자다가,갑자기 가슴이 답답하고숨이 차서 일어난 ...","잠을 자다가,갑자기 가슴이 답답하고숨이 차서 일어난 경우가 조금있어요왜그런건지요?배가 많이 나와서 그런건가요?37세. 남","안녕하세요, 하이닥 호흡기내과 상담의 서기현 입니다. 밤에 자다가 숨이 찬 경우는 우선 수면 무호흡증이 있는지 확인해야 합니다.  수면 무호흡증은 본인이 확인할 수 없으므로 녹음을 하거나 주변에서 확인해 주어야 합니다.  그 외에도 심폐기능의 문제가 있을 때 발생할 수 있는데 이는 전문가와 상의해야 합니다.  감사합니다. "
"1699","가슴이+아파","https://www.hidoc.co.kr/healthqna/view/C0000273522","가슴이 계속 두근거리고 (심박수 90~120)초기 공 ...","가슴이 계속 두근거리고 (심박수 90~120)초기 공황증세가 오는것 같은데도움이 될만한 건강식품 혹은 영양제가 있나요?","안녕하세요, 하이닥 영양상담사 임채연 입니다. 공황증세에 도움이 되는 영양소는 다음과 같습니다.  1.  칼슘&마그네슘 : 칼슘은 신경과 근육 기능 유지에 필요합니다.  특히 적절한 칼슘 섭취는 신경과 근육 이완을 돕고 마그네슘은 부정맥과 같은 질환을 예방하기도 합니다.  원료는 천연인 산호로 만든 코랄칼슘이 좋고 칼슘과 마그네슘의 비율이 2:1 비율로 들어 있고 위장장애를 줄이고 흡수율을 늘리기 위해 유산균 코팅으로 된 제품으로 선택하시면 좋습니다.  2.  코엔자임큐텐 : 심장비타민라고 불리우는 코엔자임큐텐은 잦은 심장활동으로인한 심근 피로를 줄어줄 수 있습니다.  그리고 스트레스 저항성을 높여주는데 도움을 줍니다.  3.  종합비타민&미네랄 : 공황장애의 대표적인 원인으로는 노르에피네프린(norepinephrine), 세로토닌(serotonin), 가바(GABA, γ-aminobutyric acid) 등 신경 전달물질 시스템의 이상, 측두엽, 전전두엽 등의 뇌 구조의 이상 등이 있습니다.   그러므로 영양학적으로 골고루 들어 있는 종합비타민과 미네랄 섭취는 행복호르몬을 만들고 신경전달물질 시스템이 올바르게 움직이도록 도와주는 기본적인 기반이 되므로 추가적인 섭취가 도움이 될 수 있습니다.  4.  프로바이오틱스 : 장은 뇌와 많이 연결되어 있습니다.  예를 들어 설사나 변이 마려우면 마음이 초초해지고 식은땀이 나는 것과 같은 행동으로 누구나 경험한 적이 있을 것입니다.   장이 건강해야 장내 가장 많은 행복호르몬과 신경세포들이 활발하게 움직이게 되므로 장의 기능성을 높여줄 수 있는 살아있는 유산균으로의 프로바이오틱스 섭취가 도움이 되시겠습니다.  이 점 참고하시어 도움이 되시길 바랍니다.  감사합니다. "
